id,created_at,number of likes,number of re,text 
1108055064713797632,2019-03-19 17:18:08,3,0,@oxfordadkk Glad to hear this! We'll send some kudos their way.
1108054471391752192,2019-03-19 17:15:47,1,0,@odie1077 @DoorDash Getting that Biggie Bag
1108054415838244864,2019-03-19 17:15:34,1,0,@TheTeamAdmire maybe
1108053741180194816,2019-03-19 17:12:53,0,0,"@AlchemistBlue Hi there, please DM us so we can assist you further. Thanks!"
1108050391621660672,2019-03-19 16:59:34,2,0,@alli_carol13 I want some too
1108048317127294976,2019-03-19 16:51:20,911,3,@messinadanks That's awesome! We'll make sure they're recognized for their service.
1108046925650161664,2019-03-19 16:45:48,1,0,@codxx3 Living it up in a Biggie way
1108045803816402946,2019-03-19 16:41:20,4,2,@GlenDeNigris That's a crazy stat.
1108045674573123585,2019-03-19 16:40:49,0,0,"@Cipherclone Had the most fun playing with friends on 3, but haven't played one we didn't like."
1108040666565787650,2019-03-19 16:20:55,0,0,@tbeezington That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1108040071687614465,2019-03-19 16:18:34,0,0,@DarioG_NTHC We're sorry to hear that! Please DM us the restaurant location and your phone # so we can look into this further. Thanks!
1108039834818482178,2019-03-19 16:17:37,0,0,@turnondafun Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your feedba… https://t.co/vGeul4uMkI
1108037274917318656,2019-03-19 16:07:27,2,0,@LookItsBudder Feeling bad for you
1108037188153999360,2019-03-19 16:07:06,5,0,"@shesmokesw33d Well, we’re a restaurant"
1108035835927117824,2019-03-19 16:01:44,5,0,@LookItsBudder We are a restaurant
1108035773398503424,2019-03-19 16:01:29,1,0,@THG_LeFuse Looking good
1108034796666699776,2019-03-19 15:57:36,4,0,@LookItsBudder It’s the middle of the day. Yes.
1108034662293741572,2019-03-19 15:57:04,0,0,@djungus If you order it through DoorDash
1108031786314067968,2019-03-19 15:45:38,1,0,@lovepentatonix0 We wouldn’t
1108031714088095745,2019-03-19 15:45:21,0,0,@Christopheiscol Cool
1108030860639522817,2019-03-19 15:41:58,1,0,@Christopheiscol Come through
1108029020598345728,2019-03-19 15:34:39,1,0,@GioVanniRizzoo Because you seem like someone that likes good food
1108028884249915392,2019-03-19 15:34:06,1,0,@Fleelavie 🙌🙌🙌🙌🙌
1108028826284630016,2019-03-19 15:33:53,1,0,@mikeycashgames 😍😍😍
1108022591263068161,2019-03-19 15:09:06,1,0,@takoagency Just a few 😏
1108020596535951360,2019-03-19 15:01:10,19,0,@Flarethewusky See you there
1108020519171956741,2019-03-19 15:00:52,2,0,@imaqtnah Wendy’s and chili
1108020444270153728,2019-03-19 15:00:34,0,0,@JitnahL Definitely
1108016629210849286,2019-03-19 14:45:25,0,0,@olddudegaming73 This isn't the quality we'd expect. Please DM us with your contact info so we can look into this further.
1108015626495262723,2019-03-19 14:41:25,0,0,"@ilovelocalgov Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1107982579079233538,2019-03-19 12:30:06,2,0,@DariaTorres That's great to hear!  We'd be happy to pass along a compliment on your behalf.
1107884970293501952,2019-03-19 06:02:15,4,0,@trichwalder Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107871943376683014,2019-03-19 05:10:29,0,0,@U_S_ofA Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107864014724493312,2019-03-19 04:38:58,0,0,@Olivia08716225 That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107860302492811264,2019-03-19 04:24:13,1,0,@elizamariemusic We would be happy to connect you with the Human Resources point of contact for the restaurant you… https://t.co/Movo1QulLs
1107859241824632838,2019-03-19 04:20:00,3,0,@ambitiousbiblio This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107850614627860480,2019-03-19 03:45:44,1,0,@robertanton That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107839372127334400,2019-03-19 03:01:03,2,0,@manuelj_smart That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107838852901801985,2019-03-19 02:58:59,0,0,@JRockCLE Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107838518737408000,2019-03-19 02:57:40,3,1,@JKelsz This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107838215921242112,2019-03-19 02:56:27,0,0,@teenboysmith1 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107837777360637952,2019-03-19 02:54:43,3,0,@Christi80857306 We would be happy to connect you with the Human Resources point of contact for the restaurant she… https://t.co/Jig9V9Ujde
1107832767491047424,2019-03-19 02:34:48,0,0,@quinones_damien That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107829716709490689,2019-03-19 02:22:41,72,5,@AviationGin Weakest one seed ever. You got this.
1107828910102888448,2019-03-19 02:19:29,0,0,@kary_broncofan We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107810139736805382,2019-03-19 01:04:54,0,0,@joshdabrams Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107809860241027073,2019-03-19 01:03:47,0,0,@PrinceHarris_ That's not okay! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107809712723107840,2019-03-19 01:03:12,0,0,"@DuhRealBigFish We'd love to make this right. DM us with info on this location, along with your number, and we'll make it up to you."
1107804848840429576,2019-03-19 00:43:52,1,0,@dickstiner Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107803676368879616,2019-03-19 00:39:13,0,0,@SMB_ We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107782482286518272,2019-03-18 23:15:00,0,0,@Its_Jessyyy That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107782247791370246,2019-03-18 23:14:04,0,0,"@WayneSimpson67 Hi there, we are sorry to hear about this. Please DM us the address of this location along with you… https://t.co/tCdFksZyRK"
1107773457729757185,2019-03-18 22:39:08,0,0,@Shellyugh That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107771457017470977,2019-03-18 22:31:11,2,1,@TannerWireman1 Thank you so much for contacting us regarding this! We will pass on your feedback to our marketing… https://t.co/3oIYrguzEt
1107763267915665408,2019-03-18 21:58:38,55,0,@nasabxsson Then this is probably not for you.
1107757424663031808,2019-03-18 21:35:25,2,1,@PureMassacre89 Heck yes
1107750286637101056,2019-03-18 21:07:03,22,0,"@Hexcraft_Gaming Cheers, love!"
1107738231599185923,2019-03-18 20:19:09,2,0,@RobynH00dlum Thank you so much for contacting us regarding this! I will pass on your feedback to our Research and Development department.
1107736636782198784,2019-03-18 20:12:49,64,1,@daveanderson718 maybe
1107735330164273153,2019-03-18 20:07:38,9,1,@nimraj_1 no
1107731188809117697,2019-03-18 19:51:10,299,20,@TheHoopCentral Redeem Team legends 🙌
1107729846443008001,2019-03-18 19:45:50,49,2,@Achilles6996 We still have that too
1107729829527461888,2019-03-18 19:45:46,0,0,@westcoastpawn Sorry to see this! Please DM us with your contact info so we can look into this further.
1107727091251007488,2019-03-18 19:34:53,1,0,"@ahniyahhh This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, and we'll make it up to you."
1107725403811139585,2019-03-18 19:28:11,10,0,@Ladydee429 Very good deal
1107725293379309568,2019-03-18 19:27:45,13,0,@DarknessTurkey We got the one for now. Maybe more soon
1107719029043671043,2019-03-18 19:02:51,930,80,"Rally your tastebuds, this tasty deal is a sure-fire win. Get a free Biggie Bag and $0 delivery with a $10 minimum purchase on DoorDash."
1107714922539110401,2019-03-18 18:46:32,0,0,@RussellHoppy We're sorry you left disappointed! Please DM us with your contact info so we can look into this further.
1107701387285184514,2019-03-18 17:52:45,276,11,"@SPAZmanJones We'll worry about that, you just worry about not being hungry"
1107697637162184706,2019-03-18 17:37:51,1,0,"@OgGeek2016 We’d love to make this right. DM us with info on this location, along with your number, and we'll make it up to you."
1107694169768816641,2019-03-18 17:24:04,0,0,@SCWillie7 We appreciate you reaching out to us and giving us those details. We've reached out the operators of tha… https://t.co/fUb58Mjj75
1107687660242591745,2019-03-18 16:58:12,8,0,@avg_existence come through today
1107684916811177993,2019-03-18 16:47:18,0,0,"@MightyHatfield This isn’t the quality we’d expect. Please DM us with info on this location, along with your number… https://t.co/cUXoW7aj5y"
1107684588078460930,2019-03-18 16:46:00,3,1,@CalebHolland @WWE That Stone Cold one though 🤣
1107684464304553985,2019-03-18 16:45:30,0,0,@myerschandler Thank you so much for contacting us regarding this! I will pass on your feedback to our Research and Development department.
1107684449662222336,2019-03-18 16:45:27,4,0,@doctuh_p yeah
1107683455209533441,2019-03-18 16:41:30,9,0,@jimcramer 🙌🙌🙌🙌🙌
1107681583035760640,2019-03-18 16:34:03,137,2,@dagachio Lunch and dinner
1107680406315372545,2019-03-18 16:29:23,0,0,"@brittanymanka This isn’t the quality we’d expect. Please DM us with info on this location, along with your number,… https://t.co/XKCcj1HVeO"
1107680033756319744,2019-03-18 16:27:54,0,0,@cupcakeamanda That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107679792739074049,2019-03-18 16:26:56,0,0,@jakiepooh56 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107679585385304064,2019-03-18 16:26:07,1,0,@YOURMOMSAAHOE We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107679438202908672,2019-03-18 16:25:32,0,0,"@victorheimer Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1107679383370776577,2019-03-18 16:25:19,0,0,"@JohnBorrelli42 This isn’t the quality we’d expect. Please DM us with info on this location, along with your number… https://t.co/yNA6wJDDhp"
1107679233927712768,2019-03-18 16:24:43,0,0,@ucming2 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107678101750861824,2019-03-18 16:20:13,7,1,@IAmFusiionz It's meat soda
1107676354236030977,2019-03-18 16:13:17,0,0,@ludoswife We're sorry you left disappointed! Can you DM us the address of your visit and your phone number? We’d l… https://t.co/UPjsknmleE
1107669625947521025,2019-03-18 15:46:32,1,0,@randomdragon10 Try the fly-through
1107669474575028224,2019-03-18 15:45:56,0,0,@ghostingabby This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107666880570052609,2019-03-18 15:35:38,0,0,@Toastin_Dave This isn't the service we expect. Please DM us with your contact info so we can look into this further.
1107666713125048320,2019-03-18 15:34:58,56,1,@ConquerorOfMan Saved the planet again. You're welcome Earth
1107665301280358402,2019-03-18 15:29:21,0,0,"@PL3BSTON Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1107665264731193344,2019-03-18 15:29:13,0,0,"@Lana_K_K Hi there, please DM us the address of this location and we will pass along your feedback to the upper management team. Thanks!"
1107665209806802949,2019-03-18 15:29:00,0,0,@saraharmstro1 We're sorry you left disappointed! Can you DM us the address of your visit and your phone number? We… https://t.co/RRNUIZa6oW
1107664440512659456,2019-03-18 15:25:56,0,0,@AlexPKunz Great to hear!  We'd be happy to send over a compliment on your behalf.
1107662109045858304,2019-03-18 15:16:40,0,0,"@jonathan236 We’d love to make this right. DM us with info on this location, along with your number, and we'll make it up to you."
1107660932136742913,2019-03-18 15:12:00,0,0,"@upsidedownfr0wn Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1107660171038416897,2019-03-18 15:08:58,7,0,"@JensenGregory You should just buy one anyway, jabroni."
1107656592651157506,2019-03-18 14:54:45,2,1,@Monkey_Edits 😍😍😍😍😍
1107654380642279427,2019-03-18 14:45:58,1,0,@Woahwoa91681237 Yes
1107654338493796352,2019-03-18 14:45:48,1,0,@AngelVelasco22 Download the app and look for the deals
1107653133587632129,2019-03-18 14:41:00,0,0,@Witty_Repartee That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107651615039913985,2019-03-18 14:34:58,2,1,@King_henry21 Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your feedb… https://t.co/zDsZkMCJki
1107645874467979267,2019-03-18 14:12:10,6,1,"@heyitslolz No, this is Wendy’s"
1107532433400963072,2019-03-18 06:41:23,3,0,@r3cusant That's not okay! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107526557508255745,2019-03-18 06:18:02,1392,7,@TheBetrayed3 This isn't the service we expect. Please DM us your phone # so we can make this right. Thanks!
1107525443853451269,2019-03-18 06:13:37,2,0,@kirkness_grace Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107522029148954626,2019-03-18 06:00:03,1,0,@IsaiahLozano9 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107476963227299841,2019-03-18 03:00:58,0,0,@cravecris We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107473351931580416,2019-03-18 02:46:37,2,0,@spudhawg Thank you for contacting us regarding this! We appreciate your opinion and will pass on your feedback to… https://t.co/agqE34CgCF
1107467689650520064,2019-03-18 02:24:07,0,0,@colesam12 Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your feedback… https://t.co/Bl6ejKjuNH
1107465338587877382,2019-03-18 02:14:47,1,0,@colorfulmsuguy Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107457430995251200,2019-03-18 01:43:21,0,0,@MGarridoT17 ¡Saludos! Lamentamos escuchar que su experiencia en Wendy’s no fue la adecuada. ¿Me podría dar un poco… https://t.co/vb0eA7i0dy
1107442869453930496,2019-03-18 00:45:30,1,0,@OPickachu We're sorry you left disappointed! Can you DM us the address of your visit and your phone number? We’d l… https://t.co/WHXDuyHfOw
1107438439337787392,2019-03-18 00:27:53,2,0,@bwalk1624 That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107438376003747845,2019-03-18 00:27:38,0,0,@Sophia01524989 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107432612233183234,2019-03-18 00:04:44,0,0,@MisterWayne7 That doesn't look right! Please DM us your phone # so we can look into this. Thanks!
1107431141999632389,2019-03-17 23:58:53,1,0,@OathovOblivion This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107428353068490752,2019-03-17 23:47:49,1,0,@James56927109 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107424592333848576,2019-03-17 23:32:52,0,0,@fiorucci_diana That doesn't look right! Please DM us your phone # so we can make this right. Thanks!
1107419733496942592,2019-03-17 23:13:33,0,0,@Sousterson That doesn't look right! Please DM us  your phone # so we can make this right. Thanks!
1107418175631708160,2019-03-17 23:07:22,1,0,@saltghoast That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107416265386352643,2019-03-17 22:59:47,2,0,@FieryMillennial That is wonderful to hear! Can you provide us with the address of the restaurant you visited? We'd… https://t.co/Y81xFKlb6b
1107416148059004929,2019-03-17 22:59:19,28,0,@SenileSimmer Your little guy seems to like! DM us your contact info so we can send you guys some Wendy's swag!
1107409343614464002,2019-03-17 22:32:16,1,0,@pelicanfreak Oh no! I would recommend reaching out to DoorDash at https://t.co/JCRbYrG4sE or by calling 855-973-1040
1107407141546147846,2019-03-17 22:23:31,0,0,@iAmLamarZ We already do serve breakfast and it's delicious! You can find which locations serve breakfast at https://t.co/LWBbrBULs8
1107401562350125060,2019-03-17 22:01:21,1,0,@TraycieBrewer So glad to hear it! We'll pass on your compliment to the restaurant!
1107400566794276864,2019-03-17 21:57:24,1,0,@Laney1694 That’s not the quality we expect from our restaurants. Can you DM us the address of your visit and your… https://t.co/dUPbr5pEdd
1107400498578112512,2019-03-17 21:57:08,1,0,@auzzipurdy That’s too long to wait! Can you DM us the address of your visit and your phone number so we can make this up to you?
1107400402071363585,2019-03-17 21:56:45,1,0,@shelbylyann We certainly don’t like to see that! Can you DM us your phone number? We would love to make this right.
1107399774737711105,2019-03-17 21:54:15,0,0,@actualjeffbezos We take things like this very seriously. Can you DM us the address of your visit and your phone nu… https://t.co/If4FcuN0fh
1107380047726419970,2019-03-17 20:35:52,0,0,"@boommbooom We certainly don’t like to hear that! Can you DM us with the exact location of your visit, along with y… https://t.co/7Wy7lHdg0a"
1107379773121138689,2019-03-17 20:34:46,0,0,"@barbellbunnyj Oh no! That's definitely not okay. Please DM us with the exact location in Puyallup, WA you visited,… https://t.co/HdkIggjSdO"
1107378837816512512,2019-03-17 20:31:03,0,0,"@brentnegrao We're disappointed to hear this! Please DM us with info on this location, along with your number, and we'll make it up to you."
1107378227348156417,2019-03-17 20:28:38,0,0,@LovleyImperfect That’s not the quality we expect from our restaurants! Please DM us your phone number so we can make this right.
1107377875295059968,2019-03-17 20:27:14,0,0,@Whotookrichyric Oh no! Can you DM us your contact info so we can have someone reach out to make it up to you?
1107377658940186624,2019-03-17 20:26:22,0,0,@lana_156 Sorry to see this! Please DM us the restaurant location and your phone number so we can make this right.
1107372266751447040,2019-03-17 20:04:57,3,0,@PredsSigns We’re so sorry to hear that! Can you DM us the address of your visit and your phone number? We’d love to make things up to you.
1107369147342745600,2019-03-17 19:52:33,1,0,@TanasArt2 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107365475397369857,2019-03-17 19:37:57,2,0,@SEKarner That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107364283430719488,2019-03-17 19:33:13,0,0,@tephen__ Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107363318937866242,2019-03-17 19:29:23,1,0,"@Jstep4ever This isn’t the quality we expect. Please DM us with info on this location, along with your number, and we'll make it up to you."
1107352010351960067,2019-03-17 18:44:27,1,0,@reena474785 That doesn't sound right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107343458639978498,2019-03-17 18:10:28,0,0,@AndrewSten That doesn't look right! Please DM us your phone # so we can make this right. Thanks!
1107342726750711808,2019-03-17 18:07:34,0,0,@Lauren_Talley We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107342713496711169,2019-03-17 18:07:30,0,0,@Vanillawilt Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107342479748157440,2019-03-17 18:06:35,0,0,@AnimeGeekAM Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your feedba… https://t.co/2qFeMSyZN8
1107342232762413059,2019-03-17 18:05:36,0,0,@rob613fac That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107342101870796800,2019-03-17 18:05:05,0,0,@JeffM_Art Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107341719710978049,2019-03-17 18:03:34,0,0,@cantsaythisname Thank you  for contacting us regarding this!  We are continually introducing new items and trying… https://t.co/64PVbMAM7r
1107341528987586560,2019-03-17 18:02:48,0,0,@LittleMzFunSize That is great to hear about our employees! What location did you visit? We will share your complim… https://t.co/WePQvx8kyJ
1107337831196823552,2019-03-17 17:48:06,0,0,@justbeingtruth1 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107337212885155843,2019-03-17 17:45:39,0,0,@danimal1968 We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1107322314339823616,2019-03-17 16:46:27,11,1,@ryandevon So you’re at least 13. Cool.
1107321962118987776,2019-03-17 16:45:03,8,2,@dxsnxxnxx Because we don’t cut corners
1107321870196592640,2019-03-17 16:44:41,34,2,@victorjr1407 No
1107321836264660995,2019-03-17 16:44:33,5,0,@AdanLeonardoYT 😍
1107321463739219969,2019-03-17 16:43:04,5,1,@AdanLeonardoYT It’s true
1107163264499269632,2019-03-17 06:14:27,2,0,"@brn2ski This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, and we'll make it up to you."
1107162956494721024,2019-03-17 06:13:13,1,0,@PrettyyNino This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107115096470376450,2019-03-17 03:03:02,4,1,@Kay_The_Truth_ We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1107113717802721287,2019-03-17 02:57:34,1,1,@andpag37911 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107109537461555205,2019-03-17 02:40:57,854,29,@Eymeric777 @Twitter We don’t even have to say it anymore
1107107442826137601,2019-03-17 02:32:38,6760,454,@Twitter This whole site is about me
1107054633338499074,2019-03-16 23:02:47,0,0,@Tweetachu3253 This isn’t the quality we’d expect. Please DM us with your number and we'll make it up to you.
1107053730841669632,2019-03-16 22:59:12,1,0,@Jummiey This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107051781530546176,2019-03-16 22:51:27,2,0,@zk1011752 Glad to hear this! We'll send some kudos their way.
1107049098727882757,2019-03-16 22:40:47,1,0,"@keilese This isn’t the quality we’d expect. Please DM us with info on this location, along with your number, and we'll make it up to you."
1107018993028792321,2019-03-16 20:41:10,0,0,@jbrianharper This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1107015138488582144,2019-03-16 20:25:51,1,0,@arbuchanan Thank you so much for contacting us regarding this! We will pass on your feedback to our marketing and… https://t.co/Z1S1bbiT0I
1107006429796450304,2019-03-16 19:51:14,1,0,@RinaBoBina87 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106999270379610114,2019-03-16 19:22:47,3,0,@crys_church We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106995303855652870,2019-03-16 19:07:02,2,0,@austinfacer Thank you so much for contacting us regarding this! We will pass on your feedback to our marketing and… https://t.co/VxzhAEkuv3
1106977832322912256,2019-03-16 17:57:36,1,0,@txavierb30 We're sorry to hear about this! Can you DM us the address of this location and more information about w… https://t.co/roGoWezUFX
1106977599488696320,2019-03-16 17:56:41,0,0,@SCWillie7 Sorry to see this! Please DM us what happened and provide us with the exact location that you visited as… https://t.co/hXX0G9xQwZ
1106976520407535618,2019-03-16 17:52:23,0,0,@SchuetzDavid We're sorry to hear that! Please DM us the restaurant locations and your phone # so we can make this right. Thanks!
1106976110108119042,2019-03-16 17:50:45,1,0,@IsaacMcKay7 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106974421175156736,2019-03-16 17:44:03,0,0,@Thanks4TheNeck That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!
1106970205844992000,2019-03-16 17:27:18,0,0,@ryanckent15 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106970019685171201,2019-03-16 17:26:33,0,0,@Nsomnia34 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.
1106969919890034694,2019-03-16 17:26:10,0,0,@Cindyn61068 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106939265655681024,2019-03-16 15:24:21,3,0,@AudgeDre That is wonderful to hear! Can you provide us with the address of the restaurant you visited? We'd love t… https://t.co/M5uir0ILnq
1106933397094612993,2019-03-16 15:01:02,10,2,"@undoctrinated1 Baconator no bun, extra mayo"
1106932997218099202,2019-03-16 14:59:27,1,0,@Jay_Carte 😎
1106931679627747329,2019-03-16 14:54:12,4,0,@mtanysha45 Or for both
1106929256196702212,2019-03-16 14:44:35,5,1,@carla65318712 Obvious reasons
1106905144569069570,2019-03-16 13:08:46,2,0,@Calob_Robinson Hi! We have delivery through DoorDash - you just need to get our mobile app.
1106894635962720256,2019-03-16 12:27:00,1,0,"@KatieMiklas1 We’d love to make this right. DM us with info on this location, along with your number, and we'll make it up to you."
1106893974936133632,2019-03-16 12:24:23,2,0,"@isaiahDUB That's not okay. Please DM us with the address of this location, along with your phone number, and we'll make it up to you."
1106893718135758848,2019-03-16 12:23:22,2,0,@frankwags We're sorry you left disappointed! Can you DM us the address of your visit and your phone number? We’d l… https://t.co/zehi67z55c
1106752045560840192,2019-03-16 03:00:24,2,0,@MrBaquan We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106743881868156929,2019-03-16 02:27:58,2,0,@MsYouDoYou Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106742638890373120,2019-03-16 02:23:02,2,0,"@ARA_TuesdayDoge This isn’t the quality we expect. Please DM us with info on this location, along with your number,… https://t.co/qdzQwkhsOD"
1106724922397806593,2019-03-16 01:12:38,1,0,@MellyRose95 We're disappointed to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106718955555733504,2019-03-16 00:48:55,5,0,@kikilyla 😍😍😍😍
1106718578580090880,2019-03-16 00:47:25,35,0,@Munchkinme24 Real inspo
1106718502394699777,2019-03-16 00:47:07,11,3,@LOR_WILL Let’s party
1106717227099803650,2019-03-16 00:42:03,9,0,@drie_laney Knock offs happen when you’re name brand
1106717010329784320,2019-03-16 00:41:11,4,0,@beurkson 🤔
1106696743901716480,2019-03-15 23:20:39,0,0,@alexgodinezloya Thank you for contacting us regarding this! We appreciate your opinion and will pass on your feedb… https://t.co/jCD6f7tvrT
1106690304583888896,2019-03-15 22:55:04,0,0,"@jadynrxin This isn’t the quality we expect. Please DM us with info on this location, along with your number, and we'll make it up to you."
1106688786061246466,2019-03-15 22:49:02,1,0,@MuseumMarkley Thank you for sharing this with us! We will forward your compliments to the management team so they… https://t.co/osScw1fGPj
1106682865390108678,2019-03-15 22:25:30,2,0,@DolphinBroken We’ve got the peppercorn mushroom burger right now
1106679235094155265,2019-03-15 22:11:05,5,0,"@shitinmyblunt Oh dang, ok"
1106670209098829826,2019-03-15 21:35:13,1,0,@Bobby_Odo4 That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106668135602638850,2019-03-15 21:26:59,1,0,"@julielozano10 Oh no! Please DM us with info on this location, along with your number, and we'll make it up to you."
1106659418970697728,2019-03-15 20:52:20,1,0,"@Engen83 That’s not the quality we expect from our restaurants. Can you DM us the full address of your visit, and y… https://t.co/XD7J24ebtD"
1106659245200683008,2019-03-15 20:51:39,2,0,@lizklop We certainly don’t like to see that. Which location did you visit? Can you DM us your phone number or e-ma… https://t.co/Ue9TW8pWVq
1106659059128770560,2019-03-15 20:50:55,1,0,@halmaral_ We certainly don’t like to see that. Which location did you visit? Can you DM us your phone number or e-… https://t.co/95540mOZdC
1106658324957851650,2019-03-15 20:48:00,1,0,"@DOGGPOUND_AWP That’s not the quality we expect from our restaurants. Can you DM us the address of your visit, alon… https://t.co/LHbXzQZWBs"
1106658243370254336,2019-03-15 20:47:40,2,0,"@capturehappy We’re sorry you had an experience like this. Can you DM us with the address of your visit, along with… https://t.co/ARCGVzCf8M"
1106658065850527746,2019-03-15 20:46:58,2,0,@nakayylah That's not okay! Please DM us the restaurant location and her phone # so we can make this right. Thanks!
1106657139706208256,2019-03-15 20:43:17,1,0,@netsurf916 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106653998235504640,2019-03-15 20:30:48,3,0,@BClark24 We're sorry to hear that! Please DM us their name and phone # so we can make this right. Thanks!
1106652445491585024,2019-03-15 20:24:38,1,0,@skeetareet Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106652080176025600,2019-03-15 20:23:11,4,0,@kal1519 Thank YOU!
1106652060911587329,2019-03-15 20:23:06,1,0,@briitttneyy_ Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106651865675169792,2019-03-15 20:22:20,6,0,@MrsM9854 That sounds like a real smart kid and some A+ level parenting. Thanks for sharing!
1106650563893067776,2019-03-15 20:17:09,1,0,@LiliMLR That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!
1106648021092179969,2019-03-15 20:07:03,1,0,@JinaeCarr Thank you  for contacting us regarding this!  We appreciate your opinion and  will pass on your feedback… https://t.co/gJS1iMdyTX
1106646011253047297,2019-03-15 19:59:04,1,0,@CavsBurnerAcct We certainly don’t like to see that. Which location did you visit? Can you DM us your phone number… https://t.co/XDhgcF299M
